name,highway,segments,length_km,predicted_risk,risk_low,risk_high,priority_score,severity,prevented_incidents_min,prevented_incidents_max,recommended_action,reported_crime
['Wynnefield Avenue'],tertiary,30,4.362002673404037,57.88666666666666,5.720152637725089,7.849419647146321,3,severe,0,3,add_lighting_and_booth,670.0
['North Orianna Street'],residential,31,4.1129263014583195,55.599999999999994,5.156441369439083,6.717972108492284,3,high,0,3,add_lighting_and_booth,447.0
['North Van Pelt Street'],residential,14,1.801048575783096,69.39285714285714,6.753422448299802,8.92302247250622,3,severe,0,3,add_patrols,344.0
['Civic Center Boulevard'],primary,5,0.6985504281368403,86.32000000000001,9.829722699907915,12.49300001523647,3,high,1,3,add_patrols,139.0
['East Mount Airy Avenue'],residential,50,5.6094830535279865,31.964000000000002,2.8792848455541793,4.328757982108811,3,high,0,3,add_lighting,1154.0
['East Westmoreland Street'],residential,79,5.147534562460747,50.892405063291136,4.179580261230556,7.770630280524832,3,severe,0,3,add_lighting_and_booth,2728.0
['East Wister Street'],residential,28,2.946428463124414,65.46428571428571,6.217615344773073,8.225718452116284,3,high,0,3,add_lighting_and_booth,736.0
['East Wyoming Avenue'],tertiary,44,4.602956168706226,67.06818181818181,6.851418776023828,9.672918995584983,3,severe,0,3,add_patrols,1616.0
['C Street'],residential,32,3.7873199122243935,47.84375,4.327947712537353,6.283261659775472,3,severe,0,3,add_lighting,1961.0
['Rodman Street'],residential,20,2.661384453938903,61.279999999999994,6.219310323275059,7.8618728768676345,3,severe,0,3,add_patrols,429.0
['Brown Street'],residential,97,7.557269182186503,64.29175257731958,6.480809889457548,8.433170262047563,3,severe,1,3,add_lighting_and_booth,2344.0
['South 51st Street' 'South 49th Street' 'Botanic Avenue'],residential,2,1.8163634530731505,33.75,2.0975644029734646,5.366245754174024,3,low,1,3,add_lighting,80.0
['Schuylkill Expressway'],motorway,53,32.27295098810279,1.650943396226415,0.2239573379056659,0.5883272183373742,3,low,0,3,add_lighting,128.0
['Adams Avenue'],trunk,74,8.666463260352481,38.505405405405405,3.4616581447822226,4.97343184201787,3,severe,0,3,add_lighting_and_booth,2141.0
['North Waterloo Street'],residential,9,1.3724236564906689,57.78888888888889,5.428336862610448,7.350607036534415,3,high,0,3,add_lighting_and_booth,142.0
['South 16th Street'],residential,63,5.320562197288749,70.64603174603174,11.027426627635624,14.539397464634675,3,severe,0,3,full_intervention,1853.0
['South 5th Street'],tertiary,69,3.9573336078688426,86.9768115942029,12.648128653448948,16.096893214414372,3,severe,0,3,full_intervention,1509.0
['Hope Street'],residential,25,3.2640986894209982,48.98,4.540911433555364,6.166172416442549,3,high,0,3,add_lighting_and_booth,769.0
['South 45th Street'],residential,20,2.1295262000546047,70.81,7.895776044091444,9.376960297231168,3,severe,0,3,add_lighting_and_booth,616.0
['South 4th Street'],residential,63,3.9941139957240144,72.50952380952381,7.876922612383553,10.34053091750957,3,severe,0,3,add_patrols,1338.0
['South 33rd Street'],residential,11,1.4131386537753936,70.19090909090909,8.583356538947031,10.799198746030518,3,severe,1,3,add_patrols,499.0
['South 70th Street'],tertiary,65,6.367163594789834,59.29846153846154,6.242109467862269,8.10648735905905,3,severe,0,3,add_patrols,1517.0
['North Croskey Street'],residential,16,1.724819719921054,59.90625,6.181518978361755,8.346115957180391,3,severe,0,3,add_lighting_and_booth,316.0
['North 59th Street'],residential,62,7.060119602061697,63.817741935483866,6.770232765603817,9.358083290230617,3,severe,1,3,add_lighting_and_booth,1900.0
['North Carlisle Street'],residential,37,4.957723247780605,59.73243243243243,5.475878418255484,7.698418451689162,3,high,0,3,add_lighting_and_booth,1955.0
['Penn Street'],residential,39,3.9614857939100734,53.56153846153846,5.419289205164038,7.128672141418046,3,severe,0,3,add_lighting_and_booth,1101.0
['Rector Street'],residential,18,2.1082135881426214,59.388888888888886,5.331680950066342,7.7278894583100755,3,high,0,3,add_patrols,191.0
['West Cayuga Street'],residential,31,2.1277649122114126,68.49032258064516,7.567317551596722,9.707078164738558,3,severe,0,3,add_lighting_and_booth,862.0
['Franklin Mills Circle'],tertiary,6,4.057530064158235,12.0,1.0630715927088465,2.2569459418882345,3,low,0,3,add_lighting,1120.0
['East Passyunk Avenue'],tertiary,39,2.53217516533174,81.36923076923077,10.778523782601289,14.525266638731368,3,severe,0,3,add_patrols,641.0
['North Delaware Avenue'],primary,35,6.839502720735617,38.1,3.7476807234841383,5.772884154730643,3,severe,2,3,add_lighting,541.0
['West Tulpehocken Street'],residential,6,1.729053445772914,50.13333333333333,4.592806299795338,5.5402433027713975,2,moderate,0,2,add_lighting_and_booth,480.0
['West Sedgley Avenue' 'West Allegheny Avenue'],secondary,2,0.3332676230847112,93.85,13.248954128374155,15.943243427747475,2,severe,0,2,full_intervention,16.0
['Cherry Street'],residential,38,3.5136317227784817,62.228947368421046,7.20597756043258,10.015431957085037,2,severe,0,2,add_patrols,847.0
['West Upsal Street'],residential,13,3.152803707052291,38.91538461538461,3.6752747784123945,4.861384671501122,2,high,0,2,add_lighting,372.0
['Central Avenue'],secondary,6,1.0181905174128059,78.06666666666666,9.476089225427621,13.946265140528455,2,severe,2,2,add_lighting_and_booth,220.0
['70th Avenue'],residential,8,1.3151419730688154,41.6,3.8182204971995333,5.363871170293421,2,high,0,2,add_lighting,242.0
['Baynton Street'],residential,42,3.8491091678015996,72.8404761904762,7.805686994506802,10.454563011264796,2,severe,0,2,add_patrols,1287.0
['Battersby Street'],residential,58,5.072975310049313,47.85,4.923110951727922,6.525529127249538,2,severe,0,2,add_lighting,1172.0
['Paschall Avenue'],residential,66,6.1298277980889555,52.17575757575757,5.298597736959629,6.879619286010072,2,severe,0,2,add_lighting_and_booth,1608.0
['Parkside Avenue'],tertiary,46,4.473982958473432,52.81304347826087,4.780478031102767,7.222658132657806,2,severe,0,2,add_lighting_and_booth,1126.0
['Parkside Avenue North'],secondary,15,2.638266063196651,34.14666666666667,3.092947267835762,4.495483817861407,2,high,0,2,add_lighting,145.0
['Packer Avenue'],secondary,52,5.3659686288752715,41.2,3.4310955283529685,5.768689505529447,2,severe,0,2,add_lighting,597.0
['Overbrook Avenue'],residential,35,5.625519820137792,43.462857142857146,4.1872523617003905,5.348136741744886,2,high,0,2,add_lighting,494.0
['Osage Avenue'],residential,28,4.5073667937653275,53.44642857142857,4.9412211662517525,6.289639372409802,2,high,0,2,add_lighting_and_booth,929.0
['Oak Lane'],residential,22,2.286783508316814,45.13181818181818,3.884482362069298,5.4152314685521565,2,high,0,2,add_lighting,388.0
['North Woodstock Street'],residential,26,3.606513096620318,49.3423076923077,4.576585628932178,6.137996320959824,2,severe,0,2,add_lighting_and_booth,689.0
['North Smedley Street'],residential,19,2.7571162864882846,49.67368421052631,4.7526583431403795,6.310793922620182,2,severe,0,2,add_lighting_and_booth,503.0
['North Philip Street'],residential,15,1.9174108412916815,52.46,5.0857364525890025,6.364124106702273,2,high,0,2,add_lighting_and_booth,384.0
['North Leithgow Street'],residential,21,2.8299173026855566,47.023809523809526,4.458108201587399,6.206375014325561,2,severe,0,2,add_lighting,295.0
['North Peach Street'],residential,9,1.5352617850386472,52.599999999999994,5.017001194963221,6.383126898834548,2,high,0,2,add_lighting_and_booth,284.0
['East Johnson Street'],residential,42,5.193912401782607,31.93809523809524,2.8955346262004347,4.004486283755919,2,high,0,2,add_lighting,806.0
['North Lee Street'],residential,15,1.8050613360477257,52.733333333333334,5.288453758162496,7.096976024854348,2,severe,0,2,add_lighting_and_booth,379.0
['Clark Street' 'Michener Street'],residential,2,0.551088943874084,55.15,4.772568321053677,6.264412653416949,2,moderate,0,2,add_lighting_and_booth,82.0
['City Avenue'],trunk,94,13.278952355903753,34.670212765957444,3.083481058326196,4.1440409164204555,2,high,0,2,add_lighting,1838.0
['Canal Street'],unclassified,4,0.835777325176771,66.1,5.674678685957737,9.797781404834678,2,high,0,2,add_lighting_and_booth,426.0
['East Haines Street'],residential,36,4.637334092906997,36.71111111111111,3.2183287415086577,4.5644904185438335,2,high,1,2,add_lighting,898.0
['East Godfrey Avenue'],tertiary,35,3.9815656438679734,48.354285714285716,4.588911445035536,6.05588029055286,2,high,0,2,add_lighting,719.0
['East Erie Avenue' 'West Erie Avenue'],secondary,2,0.3337148802489856,91.75,12.250307611706067,14.288606033404935,2,severe,0,2,full_intervention,60.0
['East Duncannon Avenue'],tertiary,4,0.4997928138524576,67.9,6.317941894058305,8.617632799187618,2,high,0,2,add_lighting_and_booth,120.0
['East Armat Street'],residential,11,1.1479987572939454,77.7909090909091,8.224704357133092,10.903713270633283,2,severe,0,2,add_patrols,332.0
['Comly Road'],tertiary,26,5.144605203512939,52.37307692307692,4.6773134163235905,6.512956393988009,2,high,0,2,add_lighting_and_booth,298.0
['Catharine Street'],residential,91,8.161120447008487,63.66263736263736,6.159900724579932,8.239867662894115,2,severe,0,2,add_lighting_and_booth,2367.0
['Christian Street'],residential,113,10.931819057927475,57.83097345132743,5.827869021061639,7.550826106568902,2,severe,0,2,add_lighting_and_booth,2213.0
['North Colorado Street'],residential,7,1.1056906479679287,62.142857142857146,5.669875625450799,7.609126046494105,2,high,0,2,add_lighting_and_booth,339.0
['Valley Avenue'],tertiary,22,3.657427933515291,47.91818181818182,3.7425180417142765,7.110602683460487,2,high,0,2,add_lighting_and_booth,230.0
"['North Christopher Columbus Boulevard'
 'South Christopher Columbus Boulevard']",primary,2,1.6492531701120154,28.55,2.14047184542915,4.148218218544828,2,moderate,1,2,add_lighting,186.0
['Poplar Drive'],primary,4,0.8564355501001226,59.575,5.534750624051325,7.128965461572734,2,high,0,2,add_lighting_and_booth,120.0
['Pine Road'],tertiary,50,6.9160889401168495,46.888000000000005,4.693616430358338,6.120932797665875,2,high,0,2,add_lighting,282.0
['Walton Avenue'],residential,14,2.3036543980785833,48.81428571428571,4.4337090308386795,5.761176644550255,2,high,0,2,add_lighting,422.0
['Pennsylvania Avenue'],secondary,32,2.8538267438955733,50.315625,5.161377396665216,6.735229077306687,2,severe,0,2,add_lighting,664.0
['Pemberton Street'],residential,17,2.2189562546396204,55.21176470588235,5.546592525814546,6.5452912704748885,2,high,0,2,add_lighting_and_booth,225.0
['North 64th Street'],residential,48,5.139175731329167,45.177083333333336,4.157509581082397,5.346561003769273,2,high,0,2,add_lighting_and_booth,814.0
['North 61st Street'],residential,42,4.7394069619137955,58.719047619047615,6.874974774113047,10.46090174031381,2,severe,0,2,add_lighting_and_booth,1724.0
['North 62nd Street'],residential,29,4.305353085055874,58.07586206896552,5.720537124989686,7.086898391714548,2,severe,0,2,add_lighting_and_booth,935.0
['North 54th Street'],tertiary,59,5.6240115753507665,60.19152542372882,5.6156786517166655,7.95763380461657,2,severe,0,2,add_lighting_and_booth,1824.0
['North 55th Street'],residential,44,3.9370971677611326,57.675,5.538224058902069,7.095696997525237,2,high,0,2,add_lighting_and_booth,1520.0
['North Darien Street'],residential,16,2.854068167985271,46.63125,4.303364606303335,5.483608787640162,2,high,0,2,add_lighting_and_booth,448.0
['West Abbottsford Avenue'],residential,26,3.334925406789567,56.51923076923077,5.32659176769938,7.5466285819876395,2,high,1,2,add_lighting_and_booth,504.0
['Emery Street'],residential,13,1.8773766080200138,53.2,5.19457815056845,9.04669350366353,2,severe,0,2,add_lighting_and_booth,347.0
['West Cliveden Street'],tertiary,12,2.2159361082424813,46.425000000000004,4.915471586866363,6.270070409191085,2,severe,0,2,add_lighting,165.0
['West Duncannon Avenue'],residential,50,3.7412592051938627,57.64,5.483495607999807,7.549711422874794,2,severe,0,2,add_lighting_and_booth,1662.0
['West Erie Avenue'],secondary,38,2.553614332355307,92.31842105263158,12.584167273829266,15.819074622777743,2,severe,0,2,full_intervention,1528.0
['West Berkley Street'],primary,4,0.5587628188286312,86.225,9.791004142057616,12.270309275520384,2,high,0,2,add_patrols,174.0
['Stirling Street'],residential,9,1.5913796673685912,39.51111111111111,3.6398449144323255,4.616465018803434,2,moderate,0,2,add_lighting,218.0
['Fort Mifflin Road'],tertiary,4,3.6502293737287737,2.15,0.48142282773953476,0.8389071731744846,2,low,0,2,add_lighting,4.0
['Fort Mifflin Road' 'Penrose Ferry Road'],tertiary,2,3.4455081311979954,7.3,0.8783565067693191,1.5343062126989877,2,low,0,2,add_lighting,22.0
['Franklin Town Boulevard' 'North 18th Street'],tertiary,1,0.3254115139565742,83.0,8.030048523506917,12.526278746969258,2,high,1,2,add_patrols,42.0
['Bryn Mawr Avenue'],tertiary,17,2.8805194548922413,37.17058823529412,3.3997521934231245,4.784682739194424,2,high,0,2,add_lighting,587.0
['Glendale Avenue'],tertiary,35,3.0726277145854395,30.088571428571427,2.8841320213012267,4.009822129392657,2,high,0,2,add_lighting,354.0
['North 54th Street' 'West Jefferson Street'],tertiary,2,0.4282812404133016,76.85,8.068071248956148,9.439460787488986,2,high,0,2,add_patrols,50.0
['North Hancock Street'],residential,36,3.9083290616867656,60.550000000000004,6.000969376510176,7.921967752091918,2,high,0,2,add_lighting_and_booth,716.0
['North Lambert Street'],residential,22,3.0865087194742826,44.5,4.068621144804674,5.2050837027223755,2,high,0,2,add_lighting,468.0
['East Upsal Street'],tertiary,67,6.847287439272636,50.09701492537314,4.688275774105067,6.313553704201429,2,severe,0,2,add_lighting_and_booth,922.0
['East Venango Street'],residential,70,6.969313297379285,46.184285714285714,4.146650084009203,6.738804124899471,2,severe,0,2,add_lighting,2618.0
['Umbria Street' 'Minerva Street'],secondary,2,2.371325197275135,16.0,1.4012427306285509,2.517626708263289,2,low,0,2,add_lighting,22.0
['East Olney Avenue'],tertiary,18,2.079003337780347,46.72222222222222,4.177857632034882,6.009936635910371,2,high,0,2,add_lighting,764.0
['East Sedgley Avenue'],residential,9,1.4865792928541042,52.22222222222222,4.480743302637921,6.531534021804258,2,high,0,2,add_lighting_and_booth,522.0
['East Snyder Avenue'],residential,4,0.8432393436132183,31.175,2.9736361234795203,3.7239442279353345,2,moderate,0,2,add_lighting,296.0
['Cadwallader Street'],residential,13,1.4299094270093125,42.3,4.068562502069666,5.307507638863754,2,high,0,2,add_lighting,169.0
['East Tioga Street'],residential,114,8.751375657036661,43.28421052631579,3.796665032366959,6.079404865041745,2,severe,0,2,add_lighting,3042.0
['North 49th Street'],residential,43,3.667160871584133,53.27906976744186,4.8776200853020555,6.52032285473839,2,high,0,2,add_lighting_and_booth,1076.0
['North 48th Street'],tertiary,27,3.135231695818339,66.51481481481481,6.587925916644799,8.74676141862673,2,high,0,2,add_patrols,1546.0
['Bethlehem Pike'],primary,12,1.738542258547299,78.19166666666666,8.83559997102789,11.399153886323504,2,severe,2,2,add_patrols,256.0
['North 40th Street'],tertiary,41,3.2513449315617393,84.68048780487806,10.934834158861953,13.789140713195835,2,severe,0,2,full_intervention,1559.0
['North 28th Street'],residential,35,3.069718670577635,62.62,6.077279959931041,7.876192202722105,2,high,0,2,add_lighting_and_booth,933.0
['Solly Avenue'],residential,62,7.328305093797539,30.532258064516128,2.7155196579125844,3.7973073780708853,2,high,0,2,add_lighting,1105.0
['Snyder Avenue' 'East Snyder Avenue'],secondary,2,0.363905961950095,82.2,8.45884909747872,11.502031522050508,2,high,0,2,add_patrols,318.0
['South 66th Street'],residential,44,2.953188695324668,63.70454545454545,6.320987648900552,7.9974226283347045,2,severe,0,2,add_lighting_and_booth,1344.0
['Georges Hill Drive'],tertiary,6,2.762099411908878,36.68333333333333,3.793369655842873,4.692853881992035,2,high,0,2,add_lighting,21.0
